 BCod ..Bus.Name.. LCod dd/mm/yyyy Llev ..Load.. Icca
   73 TaborBura115    1 01/01/2023    2    16.09    0
   73 TaborBura115    1 01/01/2023    3     15.2    0
   73 TaborBura115    1 01/01/2023    4    14.97    0
   73 TaborBura115    1 01/01/2023    5     13.2    0
   74 Calle51115      1 01/01/2023    1    32.68    0
   74 Calle51115      1 01/01/2023    2     30.9    0
   74 Calle51115      1 01/01/2023    3    27.83    0
   74 Calle51115      1 01/01/2023    4    28.35    0
   74 Calle51115      1 01/01/2023    5    23.09    0
   75 Calle67115      1 01/01/2023    1    43.07    0
   75 Calle67115      1 01/01/2023    2    44.74    0
   75 Calle67115      1 01/01/2023    3    38.72    0
   75 Calle67115      1 01/01/2023    4    38.11    0
   75 Calle67115      1 01/01/2023    5    29.31    0
   78 LaCampiña115    1 01/01/2023    1     3.42    0
   78 LaCampiña115    1 01/01/2023    2     3.11    0
   78 LaCampiña115    1 01/01/2023    3     2.85    0
   78 LaCampiña115    1 01/01/2023    4     2.85    0
   78 LaCampiña115    1 01/01/2023    5     2.35    0
   81 Caqueza115      1 01/01/2023    1    12.58    0
   81 Caqueza115      1 01/01/2023    2    11.89    0
   81 Caqueza115      1 01/01/2023    3    10.83    0
   81 Caqueza115      1 01/01/2023    4    10.97    0
   81 Caqueza115      1 01/01/2023    5      9.5    0
   85 SV_Terinal11    1 01/01/2023    1    27.19    0
   85 SV_Terinal11    1 01/01/2023    2    22.53    0
   85 SV_Terinal11    1 01/01/2023    3    22.66    0
   85 SV_Terinal11    1 01/01/2023    4    22.65    0
   85 SV_Terinal11    1 01/01/2023    5     22.7    0
   88 Castelana115    1 01/01/2023    1    52.24    0
   88 Castelana115    1 01/01/2023    2    52.53    0
   88 Castelana115    1 01/01/2023    3    46.83    0
   88 Castelana115    1 01/01/2023    4    46.58    0
   88 Castelana115    1 01/01/2023    5    37.83    0
   89 Catambuco115    1 01/01/2023    1    29.19    0
   89 Catambuco115    1 01/01/2023    2    24.98    0
   89 Catambuco115    1 01/01/2023    3    22.31    0
   89 Catambuco115    1 01/01/2023    4    23.23    0
   89 Catambuco115    1 01/01/2023    5    18.55    0
   93 Cabañas110      1 01/01/2023    1     8.19    0
   93 Cabañas110      1 01/01/2023    2     6.91    0
   93 Cabañas110      1 01/01/2023    3     6.18    0
   93 Cabañas110      1 01/01/2023    4     6.34    0
   93 Cabañas110      1 01/01/2023    5     5.04    0
   94 Caucheras110    1 01/01/2023    1     6.88    0
   94 Caucheras110    1 01/01/2023    2     5.91    0
   94 Caucheras110    1 01/01/2023    3     5.68    0
   94 Caucheras110    1 01/01/2023    4     5.66    0
   94 Caucheras110    1 01/01/2023    5     5.51    0
   95 Cocorna110      1 01/01/2023    1     6.85    0
   95 Cocorna110      1 01/01/2023    2     6.41    0
   95 Cocorna110      1 01/01/2023    3     6.35    0
   95 Cocorna110      1 01/01/2023    4     6.24    0
   95 Cocorna110      1 01/01/2023    5     6.16    0
   96 Belen115        1 01/01/2023    1    57.55    0
   96 Belen115        1 01/01/2023    2    55.79    0
   96 Belen115        1 01/01/2023    3    51.48    0
   96 Belen115        1 01/01/2023    4    51.04    0
   96 Belen115        1 01/01/2023    5     43.3    0
   98 PtoCaiedo115    1 01/01/2023    1    15.26    0
   98 PtoCaiedo115    1 01/01/2023    2    12.45    0
   98 PtoCaiedo115    1 01/01/2023    3    10.98    0
   98 PtoCaiedo115    1 01/01/2023    4    11.05    0
   98 PtoCaiedo115    1 01/01/2023    5     9.09    0
  100 Codazzi115      1 01/01/2023    1    21.69    0
  100 Codazzi115      1 01/01/2023    2     18.9    0
  100 Codazzi115      1 01/01/2023    3    17.03    0
  100 Codazzi115      1 01/01/2023    4    17.14    0
  100 Codazzi115      1 01/01/2023    5    13.65    0
  101 Central110      1 01/01/2023    1    68.13    0
  101 Central110      1 01/01/2023    2    74.64    0
  101 Central110      1 01/01/2023    3    63.22    0
  101 Central110      1 01/01/2023    4    60.38    0
  101 Central110      1 01/01/2023    5    45.85    0
  102 NtpCer1T8       1 01/01/2023    1    12.09    0
  102 NtpCer1T8       1 01/01/2023    2    10.06    0
  102 NtpCer1T8       1 01/01/2023    3     9.56    0
  102 NtpCer1T8       1 01/01/2023    4     9.92    0
  102 NtpCer1T8       1 01/01/2023    5     8.79    0
  103 ChivorII220     1 01/01/2023    1   212.37    0
  103 ChivorII220     1 01/01/2023    2   207.49    0
  103 ChivorII220     1 01/01/2023    3   209.34    0
  103 ChivorII220     1 01/01/2023    4   209.16    0
  103 ChivorII220     1 01/01/2023    5   206.99    0
  104 Chicala115      1 01/01/2023    1    72.29    0
  104 Chicala115      1 01/01/2023    2    61.84    0
  104 Chicala115      1 01/01/2023    3    55.67    0
  104 Chicala115      1 01/01/2023    4    58.62    0
  104 Chicala115      1 01/01/2023    5    44.59    0
  105 Chipicape115    1 01/01/2023    1    61.18    0
  105 Chipicape115    1 01/01/2023    2    64.13    0
  105 Chipicape115    1 01/01/2023    3    56.48    0
  105 Chipicape115    1 01/01/2023    4    54.38    0
  105 Chipicape115    1 01/01/2023    5    42.08    0
  106 Chia115         1 01/01/2023    1    36.33    0
  106 Chia115         1 01/01/2023    2    32.15    0
  106 Chia115         1 01/01/2023    3    29.41    0
  106 Chia115         1 01/01/2023    4    30.17    0
  106 Chia115         1 01/01/2023    5    24.69    0
  107 Chiquiira115    1 01/01/2023    1    11.11    0
  107 Chiquiira115    1 01/01/2023    2      9.7    0
  107 Chiquiira115    1 01/01/2023    3     9.27    0
  107 Chiquiira115    1 01/01/2023    4     9.39    0
  107 Chiquiira115    1 01/01/2023    5      8.6    0
  108 Chorodo110      1 01/01/2023    1     1.84    0
  108 Chorodo110      1 01/01/2023    2     1.34    0
  108 Chorodo110      1 01/01/2023    3     1.25    0
  108 Chorodo110      1 01/01/2023    4     1.27    0
  108 Chorodo110      1 01/01/2023    5     1.08    0
  110 Cienaga110      1 01/01/2023    1    36.34    0
  110 Cienaga110      1 01/01/2023    2    31.44    0
  110 Cienaga110      1 01/01/2023    3    31.32    0
  110 Cienaga110      1 01/01/2023    4    31.26    0
  110 Cienaga110      1 01/01/2023    5    30.17    0
  113 Colombia110     1 01/01/2023    1    54.65    0
  113 Colombia110     1 01/01/2023    2    43.53    0
  113 Colombia110     1 01/01/2023    3     37.1    0
  113 Colombia110     1 01/01/2023    4    38.72    0
  113 Colombia110     1 01/01/2023    5    26.93    0
  114 Calera115       1 01/01/2023    1    18.28    0
  114 Calera115       1 01/01/2023    2    16.55    0
  114 Calera115       1 01/01/2023    3    15.86    0
  114 Calera115       1 01/01/2023    4    16.25    0
  114 Calera115       1 01/01/2023    5     14.3    0
  115 CañoLimon220    1 01/01/2023    1     126.    0
  115 CañoLimon220    1 01/01/2023    2   122.16    0
  115 CañoLimon220    1 01/01/2023    3   121.59    0
  115 CañoLimon220    1 01/01/2023    4   121.75    0
  115 CañoLimon220    1 01/01/2023    5   116.61    0
  116 Calizas110      1 01/01/2023    1    19.31    0
  116 Calizas110      1 01/01/2023    2    17.77    0
  116 Calizas110      1 01/01/2023    3    17.82    0
  116 Calizas110      1 01/01/2023    4    17.85    0
  116 Calizas110      1 01/01/2023    5    17.98    0
  117 Chambacu66      1 01/01/2023    1    69.16    0
  117 Chambacu66      1 01/01/2023    2    66.98    0
  117 Chambacu66      1 01/01/2023    3    62.49    0
  117 Chambacu66      1 01/01/2023    4    62.29    0
  117 Chambacu66      1 01/01/2023    5    53.02    0
  121 Campobito115    1 01/01/2023    1     2.47    0
  121 Campobito115    1 01/01/2023    2     2.14    0
  121 Campobito115    1 01/01/2023    3     2.02    0
  121 Campobito115    1 01/01/2023    4     1.98    0
  121 Campobito115    1 01/01/2023    5     1.87    0
  123 Conuco115       1 01/01/2023    1    23.88    0
  123 Conuco115       1 01/01/2023    2    23.17    0
  123 Conuco115       1 01/01/2023    3    20.61    0
  123 Conuco115       1 01/01/2023    4    20.49    0
  123 Conuco115       1 01/01/2023    5    16.76    0
  124 Convenion115    1 01/01/2023    1     6.68    0
  124 Convenion115    1 01/01/2023    2     5.49    0
  124 Convenion115    1 01/01/2023    3     5.11    0
  124 Convenion115    1 01/01/2023    4     5.18    0
  124 Convenion115    1 01/01/2023    5     4.62    0
  125 Colegio115      1 01/01/2023    1     4.31    0
  125 Colegio115      1 01/01/2023    2     2.98    0
  125 Colegio115      1 01/01/2023    3     2.71    0
  125 Colegio115      1 01/01/2023    4     2.69    0
  125 Colegio115      1 01/01/2023    5     2.58    0
  126 DiacoCOD115     1 01/01/2023    1     0.13    0
  126 DiacoCOD115     1 01/01/2023    2     0.12    0
